Fecha,Valor,statusCode,Valor_lag_1,Valor_lag_7,Valor_lag_30,MA_7,MA_30,MA_90,day_of_week,day_of_month,month,quarter,year,is_month_start,is_month_end,ROC_7,ROC_30,momentum_7,momentum_30,daily_return,volatility_7,volatility_30,range_7,range_30
2018-03-16,603.54,OK,601.16,605.22,596.99,602.86,597.125909090909,604.1268253968253,4,16,3,1,2018,0,0,-0.2775850104094535,1.097170806881187,-1.6800000000000637,6.5499999999999545,0.3959012575686982,0.2965762591616309,0.4758071016634521,2.6900000000000546,16.940000000000055
2018-03-21,609.58,OK,609.39,602.19,593.15,606.2539999999999,599.1304545454545,602.9698387096773,2,21,3,1,2018,0,0,1.2271874325378906,2.769957009188251,7.389999999999986,16.430000000000064,0.03117871970332864,0.25687523518422006,0.4368894227139289,8.420000000000073,21.300000000000068
2018-03-22,607.23,OK,609.58,601.16,594.58,607.4680000000001,599.7054545454546,602.7551612903226,3,22,3,1,2018,0,0,1.009714551866403,2.1275522217363507,6.07000000000005,12.649999999999977,-0.3855113356737494,0.3487436738480581,0.45326345349132363,6.040000000000077,21.300000000000068
2018-03-23,607.76,OK,607.23,603.54,595.63,608.312,600.2568181818183,602.8346031746032,4,23,3,1,2018,0,0,0.6992080060973738,2.03649916894717,4.220000000000027,12.129999999999995,0.08728159017175052,0.28507869493292054,0.4529583059100281,2.3500000000000227,21.300000000000068
2018-03-28,605.65,OK,606.07,609.58,591.56,606.97,602.0236363636363,602.2336507936508,2,28,3,1,2018,0,0,-0.6447061911480145,2.381837852457913,-3.9300000000000637,14.090000000000032,-0.06929892586665654,0.2248073115294808,0.46233395312929937,2.490000000000009,21.300000000000068
2018-03-29,605.26,OK,605.65,607.23,588.28,606.5759999999999,602.7954545454545,602.0755555555555,3,29,3,1,2018,0,0,-0.3244240238459928,2.886380635071739,-1.9700000000000273,16.980000000000018,-0.06439362668207993,0.17797446988984789,0.4359003736464206,2.8799999999999955,20.430000000000064
2018-04-04,603.66,OK,604.06,605.65,598.04,604.0925,604.5552380952381,601.7903174603175,2,4,4,2,2018,0,0,-0.32857260794187937,0.9397364724767598,-1.990000000000009,5.6200000000000045,-0.06621858755752053,0.10181715406823806,0.40876220828311155,1.8700000000000045,13.650000000000091
2018-04-05,604.81,OK,603.66,605.26,600.51,603.98,604.76,601.8031746031747,3,5,4,2,2018,0,0,-0.07434821399069369,0.716058017351906,-0.4500000000000455,4.2999999999999545,0.19050458867573283,0.1314292452075474,0.39977532484886913,1.419999999999959,13.650000000000091
2018-04-11,601.99,OK,604.54,603.66,603.56,603.8439999999999,605.1309523809524,601.5755555555556,2,11,4,2,2018,0,0,-0.27664579398998246,-0.26012326860626045,-1.669999999999959,-1.5699999999999363,-0.421808317067518,0.2763556677339978,0.24051895313324775,3.17999999999995,8.420000000000073
2018-04-12,599.2,OK,601.99,604.81,603.85,602.722,604.9095238095239,601.4352380952382,3,12,4,2,2018,0,0,-0.9275640283725295,-0.7700587894344579,-5.6099999999999,-4.649999999999977,-0.4634628482200642,0.1607256024980859,0.25706465638713494,5.969999999999914,10.379999999999995
2018-04-13,596.96,OK,599.2,602.71,602.19,601.5719999999999,604.6604761904762,601.3653125000001,4,13,4,2,2018,0,0,-0.9540243234723134,-0.8684966538800021,-5.75,-5.230000000000018,-0.37383177570093906,0.16199290062603428,0.26247881728232536,8.209999999999923,12.620000000000005
2018-04-18,595.82,OK,595.99,601.99,607.6,596.684,603.4680952380952,600.9869841269841,2,18,4,2,2018,0,0,-1.0249339690028059,-1.9387755102040716,-6.169999999999959,-11.779999999999973,-0.028523968522953247,0.26669515521351767,0.23602602568233916,3.75,14.129999999999995
2018-04-19,594.41,OK,595.82,599.2,609.39,595.726,602.754761904762,600.811746031746,3,19,4,2,2018,0,0,-0.7993991989319271,-2.458195900818849,-4.790000000000077,-14.980000000000018,-0.23664865227754905,0.20786843904781008,0.21326732375887691,2.550000000000068,15.170000000000073
2018-04-20,594.42,OK,594.41,596.96,609.58,595.2180000000001,602.0328571428572,600.711875,4,20,4,2,2018,0,0,-0.4254891450013565,-2.4869582335378615,-2.5400000000000773,-15.160000000000082,0.001682340472064503,0.13853773460309798,0.21189776683777503,1.580000000000041,13.730000000000018
2018-04-25,599.87,OK,600.58,595.82,608.14,597.108,600.7747619047619,600.2725396825397,2,25,4,2,2018,0,0,0.6797354905843989,-1.3598842371822295,4.0499999999999545,-8.269999999999982,-0.11821905491359308,0.432216448339785,0.2861917195959777,6.170000000000073,11.660000000000082
2018-04-26,603.16,OK,599.87,594.41,606.07,598.858,600.6361904761904,600.3333333333334,3,26,4,2,2018,0,0,1.47204791305664,-0.48014255779036397,8.75,-2.910000000000082,0.5484521646356599,0.4104341168495661,0.31696325687929033,8.740000000000009,11.240000000000009
2018-04-27,603.31,OK,603.16,594.42,605.65,600.6360000000001,600.5247619047619,600.37984375,4,27,4,2,2018,0,0,1.4955755189933084,-0.3863617600924685,8.889999999999986,-2.340000000000032,0.024869023144757918,0.40515133757672755,0.31718393068952455,7.0499999999999545,10.850000000000023
2018-05-03,617.69,OK,610.98,603.16,604.06,609.4300000000001,601.5580952380952,600.7558064516129,3,3,5,2,2018,0,0,2.4089793752901434,2.256398371022761,14.530000000000086,13.63000000000011,1.0982356214606082,0.7589848003682754,0.4319874034440064,14.38000000000011,23.280000000000086
2018-05-04,619.18,OK,617.69,603.31,603.66,613.3975,602.2971428571428,601.048253968254,4,4,5,2,2018,0,0,2.6304884719298594,2.570983666302218,15.870000000000005,15.519999999999982,0.24122132461266155,0.6060006208750045,0.4341390119515434,13.43999999999994,24.769999999999982
2018-05-09,636.0,OK,627.08,610.98,605.17,624.262,605.7138095238096,602.3933870967742,2,9,5,2,2018,0,0,4.095060394775607,5.094436274104797,25.019999999999982,30.83000000000004,1.4224660330420358,0.49832362758223625,0.571103567255813,18.309999999999945,41.59000000000003
2018-05-10,632.92,OK,636.0,617.69,604.54,627.308,607.0652380952381,602.9124193548388,3,10,5,2,2018,0,0,2.465638103255663,4.694478446422079,15.229999999999905,28.379999999999995,-0.48427672955975165,0.8288715048711354,0.5924583947789623,16.82000000000005,41.59000000000003
2018-05-11,626.82,OK,632.92,619.18,601.99,628.836,608.2476190476191,603.2919047619049,4,11,5,2,2018,0,0,1.233889983526626,4.124653233442421,7.6400000000001,24.83000000000004,-0.9637868924982529,1.130488376008372,0.6427693509887498,14.639999999999986,41.59000000000003
2018-05-16,632.73,OK,622.94,636.0,595.45,626.782,612.1790476190477,604.5885483870967,2,16,5,2,2018,0,0,-0.5141509433962188,6.260811151230161,-3.269999999999982,37.27999999999997,1.571579927440836,1.1505973727743302,0.6965313605443901,14.419999999999959,41.59000000000003
2018-05-17,630.89,OK,632.73,632.92,595.99,626.376,613.8409523809523,605.2051612903226,3,17,5,2,2018,0,0,-0.32073563799531746,5.855802949713929,-2.0299999999999727,34.89999999999998,-0.2908033442384661,1.115185345830453,0.7121948996721278,14.230000000000018,41.59000000000003
2018-05-18,632.36,OK,630.89,626.82,595.82,627.484,615.5809523809525,605.6361904761904,4,18,5,2,2018,0,0,0.8838262978207334,6.132724648383725,5.539999999999964,36.539999999999964,0.23300416871403495,0.7914102857198272,0.7065971906606777,14.230000000000018,41.59000000000003
2018-05-23,627.17,OK,637.03,632.73,596.26,631.8625,620.3154999999999,607.2331147540983,2,23,5,2,2018,0,0,-0.8787318445466541,5.183980142890676,-5.560000000000059,30.909999999999968,-1.547807795551237,0.9152163453992673,0.8676377315716413,9.860000000000014,37.15999999999997
2018-05-24,625.01,OK,627.17,630.89,600.58,630.3924999999999,621.537,607.7295081967213,3,24,5,2,2018,0,0,-0.9320166748561509,4.067734523294142,-5.8799999999999955,24.42999999999995,-0.34440422851858,0.9085585519943117,0.8718081308775172,12.019999999999982,37.15999999999997
2018-05-25,624.31,OK,625.01,632.36,599.87,628.3799999999999,622.7589999999999,607.996935483871,4,25,5,2,2018,0,0,-1.2730090454804333,4.074216080150683,-8.050000000000068,24.43999999999994,-0.1119982080286741,0.7706860445006768,0.8716464205861415,12.720000000000027,33.870000000000005
2018-05-30,627.52,OK,624.39,627.17,605.74,625.304,626.0085,610.0067213114754,2,30,5,2,2018,0,0,0.05580624073218132,3.595602073496873,0.35000000000002274,21.779999999999973,0.5012892583161177,0.36547367214828075,0.873892108071824,3.2100000000000364,26.049999999999955
2018-06-01,631.29,OK,628.33,624.31,610.98,627.3639999999999,627.0861904761905,610.8690322580645,4,1,6,2,2018,1,0,1.1180343098781131,3.324167730531258,6.980000000000018,20.309999999999945,0.4710900323078526,0.3062576303458173,0.8205295613056114,6.899999999999977,19.339999999999918
2018-06-06,633.92,OK,630.38,627.52,621.36,631.156,628.8923809523809,612.682786885246,2,6,6,2,2018,0,0,1.0198878123406363,2.0213724732843996,6.399999999999977,12.559999999999945,0.5615660395317024,0.362279795567373,0.7994180913436041,5.589999999999918,18.529999999999973
2018-06-07,629.21,OK,633.92,628.33,627.08,631.332,628.9938095238094,613.0760655737705,3,7,6,2,2018,0,0,0.14005379338881685,0.33966957963895705,0.8799999999999955,2.1299999999999955,-0.7429959616355286,0.6173654663303598,0.799924233337572,4.709999999999923,18.529999999999973
